link_id,road_no,road_link_name,road_class,surface_type,region,station,link_length_km,bridge_crossings_on_link,has_aadt_evidence,traffic_match_type,latest_aadt_year,latest_adt,current_aadt_2026,current_adt_excluding_motorcycles,annual_weighted_growth_rate,seasonal_factor,evidence_observation_count,proxy_evidence_count,duplicate_slot_factor,observed_years,annual_detail_years,traffic_basis,sources
C211_Link01,C211,Nyendo - Lambu port Junction,C,Bituminous,Central,Masaka,30.752,0,Yes,exact-link-raw-tis-reconciled,2024,2283.25,2431.72,662.05,0.032,1,8,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C307_Link01,C307,Butalangwa - Ngoma - Bulyamusenyu,C,Unsealed,Central,Luwero,82.212,0,Yes,exact-link-raw-tis-reconciled,2024,589.71,628.06,136.93,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C024_Link01,C024,Mukono-Kyetume-Kisoga-Katosi,C,Bituminous,Central,Kampala,26.643,0,Yes,exact-link-raw-tis-reconciled,2024,6082.14,6477.63,2096.04,0.032,1,7,,2,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C170_Link01,C170,Namboole Access Road,C,Bituminous,Central,Kampala,2.053,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C228_Link01,C228,Ntusi - Nabitanga,C,Unsealed,Central,Masaka,12.339,0,Yes,exact-link,2025,1648.04,1746.92,773.78,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B101_Link03,B101,Kayunga - Busana - Isimba,B,Bituminous,Central,Kampala,20.157,0,Yes,exact-link,2025,2978.9,3157.64,946.11,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C194_Link01,C194,Matugga - Kasangati,C,Unsealed,Central,Kampala,9.544,0,Yes,exact-link,2025,2564.5,2718.37,1483.36,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C006_Link01,C006,Kirongo-Kulwe,C,Unsealed,Central,Kampala,20.295,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C272_Link01,C272,Hoima Road/Kituuma-Kiryoka-Mutetema,C,Unsealed,Central,Mpigi,20.08,0,Yes,exact-link-raw-tis-reconciled,2024,612.29,652.1,151.08,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C011_Link01,C011,Walwanda-Kirongo,C,Unsealed,Central,Kampala,19.49,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C166_Link02,C166,R. Katonga - Sembabule,C,Bituminous,Central,Masaka,21.994,0,Yes,exact-link-raw-tis-reconciled,2024,1889.64,2012.51,630.19,0.032,1,7,,1.005,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C224_Link01,C224,Kyapa - Kasensero,C,Unsealed,Central,Masaka,41.903,1,Yes,exact-link-raw-tis-reconciled,2024,1234.25,1314.51,279.57,0.032,1,8,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C188_Link01,C188,Kyabadaza - Kibibi,C,Unsealed,Central,Mpigi,14.67,0,Yes,exact-link-raw-tis-reconciled,2024,863.14,919.27,153.21,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
A006_Link03,A006,Matuga - Wobulenzi,A,Bituminous,Central,Luwero,28.92,0,Yes,exact-link,2025,19392.35,20555.89,14198.38,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B203_Link02,B203,Kakumiro - Nkondo - Kijaguza - Bulamagi- Kabaale swamp,B,Bituminous,Central,Mubende,77,0,Yes,exact-link,2025,1897.05,2010.88,632.71,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C270_Link01,C270,Mityana - District Offices - Nakaseeta,C,Unsealed,Central,Mubende,8.09,0,Yes,exact-link,2025,2108.66,2235.18,408.85,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C161_Link01,C161,Mpigi Loop,C,Bituminous,Central,Mpigi,3.434,0,Yes,exact-link,2025,680.57,721.41,265.25,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C215_Link03,C215,Mityegonga - Kabulasoke,C,Unsealed,Central,Masaka,13.25,0,Yes,exact-link,2025,4230.07,4483.88,1111.68,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A002_Link03,A002,Mpigi - Buwama,A,Bituminous,Central,Mpigi,32.081,0,Yes,exact-link-raw-tis-reconciled,2024,12608.86,13769.19,8733,0.045,1,7,,1.991,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C315_Link02,C315,Ngoma - Kasozi - Kyamukonda,C,Unsealed,Central,Luwero,42,0,Yes,same-road-corridor-proxy,2025,1072.66,1137.02,594.7,0.032,1,1,1,,2025,2026,"AADT proxy from C315 corridor links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C178_Link01,C178,Natete - Nakawuka - Kisubi,C,Unsealed,Central,Kampala,28.107,1,Yes,exact-link,2025,6660.37,7059.99,3532.02,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C162_Link05,C162,Kasambya - Nabakazi,C,Unsealed,Central,Mubende,29.857,0,Yes,exact-link,2025,4397.43,4661.27,2838.32,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C220_Link01,C220,Degeya PTTC off Masaka Township,C,Unsealed,Central,Masaka,3.757,0,Yes,exact-link,2025,1958.84,2076.37,790.68,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A002_Link02,A002,Busega - Mpigi,A,Bituminous,Central,Mpigi,25.342,1,Yes,exact-link,2025,17910.07,18984.68,15227.27,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C320_Link01,C320,Kapeeka - Singo Military Barracks - Kituuma,C,Unsealed,Central,Luwero,19.513,1,Yes,exact-link,2025,2392.37,2535.91,1180.38,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C183_Link01,C183,Buloba PTTC,C,Unsealed,Central,Mpigi,0.785,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C035_Link01,C035,Buvuma Women's prison Access,C,Bituminous,Central,Kampala,0.931,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C273_Link02,C273,Kasanda - Bukuya,C,Unsealed,Central,Mubende,14.88,0,Yes,exact-link,2025,1342.02,1422.54,527.12,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link05,A005,Kiganda-Kitenga,A,Bituminous,Central,Mubende,20.351,0,Yes,exact-link-raw-tis-reconciled,2024,2890.5,3156.5,1867.23,0.045,1,8,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C264_Link01,C264,Nabingoola - Kasambya,C,Unsealed,Central,Mubende,15.45,0,Yes,exact-link,2025,1893.49,2007.1,745.06,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C154_Link02,C154,Kapeka-Butalangwa,C,Unsealed,Central,Luwero,18.24,0,Yes,exact-link-raw-tis-reconciled,2024,735.43,783.25,208.9,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C213_Link01,C213,Bukakata - Old Landing Site,C,Unsealed,Central,Masaka,1.874,0,Yes,exact-link,2025,1958.84,2076.37,790.68,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C026_Link01,C026,Bulumagi - Nyenga,C,Unsealed,Central,Kampala,4.05,0,Yes,exact-link,2025,5305.92,5624.28,2252.08,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C173_Link01,C173,Access to Lunnyo,C,Unsealed,Central,Kampala,2.121,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C030_Link01,C030,Buikwe - Najja,C,Unsealed,Central,Kampala,9.029,0,Yes,exact-link,2025,5305.92,5624.28,2252.08,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A004_Link02,A004,Kyotera - Mutukula,A,Bituminous,Central,Masaka,44.654,1,Yes,exact-link-raw-tis-reconciled,2024,3339.75,3647.09,1045.61,0.045,1,8,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C260_Link01,C260,Mityana - Busunju,C,Unsealed,Central,Mpigi,28.372,0,Yes,exact-link,2025,1990.72,2110.16,386.89,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C150_Link01,C150,Najjanankumbi - Busabala,C,Unsealed,Central,Kampala,11.116,0,Yes,exact-link-raw-tis-reconciled,2024,7680.57,8179.99,3049.16,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C201_Link01,C201,Kabasanda-Kakindu-Zigoti,C,Unsealed,Central,Mpigi,21.105,0,Yes,exact-link,2025,2108.66,2235.18,408.85,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C305_Link01,C305,Busunju - Kapeeka,C,Unsealed,Central,Luwero,15.493,2,Yes,exact-link,2025,2895.23,3068.94,1724.96,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C022_Link01,C022,Mbuya/SilverSprings-Kireka,C,Bituminous,Central,Kampala,4.634,0,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C167_Link01,C167,Kyayi - Kasambya,C,Unsealed,Central,Mpigi,7.668,0,Yes,exact-link,2025,4230.07,4483.88,1111.68,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C226_Link02,C226,Matete - Kakinga - Kaliro,C,Unsealed,Central,Masaka,50.493,0,Yes,exact-link,2025,1467.93,1556.01,1032.27,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B101_Link01,B101,Mukono - Kalagi,B,Bituminous,Central,Kampala,17.866,0,Yes,exact-link,2025,30095.04,31900.74,14367.33,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C331_Link01,C331,Migeera-Nabisweera,C,Unsealed,Central,Luwero,7.079,0,Yes,exact-link,2025,1072.66,1137.02,594.7,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C191_Link01,C191,Katonga - Ggolo,C,Unsealed,Central,Mpigi,11.119,0,Yes,exact-link,2025,680.57,721.41,265.25,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link06,A006,Nakasongola - Kafu,A,Bituminous,Central,Luwero,52.216,2,Yes,exact-link,2025,3584.56,3799.64,3217.61,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C230_Link01,C230,Kalangala HQ - Mulabana,C,Unsealed,Central,Masaka,34.705,0,Yes,exact-link-raw-tis-reconciled,2024,716.14,762.71,274.78,0.032,1,7,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
B103_Link01,B103,Nyendo - Villa Maria,B,Bituminous,Central,Masaka,10.113,0,Yes,exact-link-raw-tis-reconciled,2024,6288.25,6775.24,2132.94,0.038,1,8,,1,2024,2024,Reconciled from TIS 2024 raw classified hourly counts by grouping date-hour-direction slots and averaging duplicate rows before daily ADT aggregation; applied because the embedded estimate was duplicated or materially inconsistent with the raw link count,Traffic_estimate_2025.xlsx; TIS 2025_AADT analysis.xlsx; Raw TIS duplicate/mismatch reconciliation
C042_Link01,C042,Kawolo Railway access,C,Unsealed,Central,Kampala,0.859,0,Yes,exact-link,2025,5305.92,5624.28,2252.08,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C196_Link01,C196,Bujuuko Railway Access,C,Unsealed,Central,Mpigi,2.889,0,Yes,exact-link,2025,680.57,721.41,265.25,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C302_Link01,C302,Gayaza-Zirobwe,C,Bituminous,Central,Luwero,30.873,0,Yes,exact-link,2025,12406.51,13150.9,6661.62,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C165_Link01,C165,Buwama - Katebo Port,C,Unsealed,Central,Mpigi,12.54,0,Yes,exact-link,2025,680.57,721.41,265.25,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C222_Link01,C222,Kyesiga-Malembo Landing site,C,Unsealed,Central,Masaka,13.114,0,Yes,exact-link,2025,1958.84,2076.37,790.68,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C326_Link02,C326,Lwampanga - Lwabyata - Kafu,C,Unsealed,Central,Luwero,46,0,Yes,exact-link,2025,500.47,530.5,317.62,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C186_Link01,C186,Namyumba-Kakonda-Wabikokoma-Semuto,C,Unsealed,Central,Luwero,14.651,0,Yes,exact-link,2025,961.09,1018.76,233.15,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C038_Link01,C038,Kisoga - Kibanga Port,C,Unsealed,Central,Kampala,10.573,0,Yes,exact-link,2025,4697.07,4978.89,2404.13,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C266_Link01,C266,Kiganda Loop,C,Unsealed,Central,Mubende,1.07,0,Yes,exact-link,2025,1893.49,2007.1,745.06,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C280_Link01,C280,Rwebituti-Gold Mines Spur,C,Unsealed,Central,Mubende,7.73,0,Yes,exact-link,2025,1893.49,2007.1,745.06,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C271_Link03,C271,Kyamusisi- Kikoloto - Kitumbi Bridge (Kayindiyindi),C,Unsealed,Central,Mubende,26.499,0,Yes,exact-link,2025,569.73,603.91,200.22,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
